id,providerid,providername,namezh,nameen,pathattributeid,pathattributename,pathattributeename,buildperiod,departurezh,departureen,destinationzh,destinationen,realsequence,distance,gofirstbustime,backfirstbustime,golastbustime,backlastbustime,peakheadway,offpeakheadway,bustimedesc,headwaydesc,holidaygofirstbustime,holidaybackfirstbustime,holidaygolastbustime,holidaybacklastbustime,holidaybustimedesc,holidaypeakheadway,holidayoffpeakheadway,holidayheadwaydesc,segmentbufferzh,segmentbufferen,ticketpricedescriptionzh,ticketpricedescriptionen
16474,16176,臺北客運,843,843,157497,843,843,10,樹林,Shulin,板橋(捷運府中站),Banqiao,48,25.7,0600,0600,2200,2200,,,,,0700,0700,2200,2200,,,,,,,一段票,"1 segments"
16689,16176,臺北客運,793,793,157774,793,793,10,樹林,Shulin,動物園,"Taipei Zoo",58,57,0500,0500,2010,2010,,,,,0530,0530,1700,1700,,,,,積穗(員山路)-捷運秀朗橋站,"Jisui-MRT Xiulang Bridge Sta.",兩段票,"2 segments"
16729,16176,臺北客運,藍44延,BL44Ext,157831,藍44延,"BL44 Sub",10,樹林,Shulin,南天母廣場,"Nantianmu Square",4,22.4,0800,0800,2040,2040,,,,," "," "," "," ",,,,,,,一段票,"1 segments"
16898,16176,臺北客運,571,571,158025,571善息寺,"571Shanxi Temple",10,善息寺,"Shanxi Temple",南天母廣場,"Nantianmu Square",16,23," "," "," "," ",,,,,0600,0645,1700,1745,,,,,,,一段票,"1 Segment"
17682,16176,臺北客運,596,596,158861,596樹林藝文綜合行政大樓,"596 Shulin arts administration building",10,樹林,Shulin,板橋,Banqiao,46,20.9,0610,0610,2200,2200,,,,,0700,0700,2200,2200,,,,,,,一段票,"1 segment"
16215,16176,臺北客運,848,848,159112,848捷運府中站,"848 MRT Fuzhong Sta.",10,臺北區監理所,"County Motor Vehicle Office",新北板橋公車站,"Banqiao Bus Stop",4,14.5,1730,0720,1830,0755,,,,," "," "," "," ",,,,,,,一段票,"1 segments"
17682,16176,臺北客運,596,596,159569,596崑崙里,"596 Kunlun Village",10,樹林,Shulin,板橋,Banqiao,46,20.9,0610,0610,2200,2200,,,,,0700,0700,2200,2200,,,,,,,一段票,"1 segment"
16898,16176,臺北客運,571,571,159680,571南天母廣場,"571Nantianmu Square",10,善息寺,"Shanxi Temple",南天母廣場,"Nantianmu Square",16,23," "," "," "," ",,,,,0600,0645,1700,1745,,,,,,,一段票,"1 Segment"
18248,16176,臺北客運,捷運七張站-全球工業區,"MRT Qizhang station-Global Industrial Area",160147,捷運七張站-全球工業區去,"MRT Qizhang station-Global Industrial Area Go",10,捷運七張站,"MRT Qizhang Sta.",全球工業區,"Global Industrial Area",14,10,0800,1740,0900,1830,,,,," "," "," "," ",,,,,,,一段票,"1 Segment"
18248,16176,臺北客運,捷運七張站-全球工業區,"MRT Qizhang station-Global Industrial Area",160148,捷運七張站-全球工業區返,"MRT Qizhang station-Global Industrial Area Back",10,捷運七張站,"MRT Qizhang Sta.",全球工業區,"Global Industrial Area",14,10,0800,1740,0900,1830,,,,," "," "," "," ",,,,,,,一段票,"1 Segment"
16463,16176,臺北客運,藍35,BL35,157486,藍35,BL35,10,歡仔園,"Huan Tsai Garden",捷運新埔站,"MRT Hsinpu Station",22,11.6,0650,0650,2000,2000,,,,," "," "," "," ",,,,,,,一段票,"1 segments"
16588,16176,臺北客運,264,264,157636,264,264,10,板橋,Banqiao,捷運蘆洲站,"MRT Luzhou Sta.",220,44.2,0500,0500,2200,2200,0812,1220,,,0500,0500,2200,2200,,15,20,,,,一段票,"Charge for 1 sections"
17683,16176,臺北客運,585,585,158862,585,585,10,浮洲地區,"Floating Island area",捷運府中站,"MRT Fuzhong Station",32,12.2,0600,0600,2100,2100,,,,,0600,0600,2100,2100,,,,,,,一段票,"1 segment"
16588,16176,臺北客運,264,264,159046,264歡仔園,"264 Huanziyuan",10,板橋,Banqiao,捷運蘆洲站,"MRT Luzhou Sta.",220,44.2,0500,0500,2200,2200,0812,1220,,,0500,0500,2200,2200,,15,20,,,,一段票,"Charge for 1 sections"
16588,16176,臺北客運,264,264,159294,264捷運蘆洲站,"264 MRT Luzhou Sta.",10,板橋,Banqiao,捷運蘆洲站,"MRT Luzhou Sta.",220,44.2,0500,0500,2200,2200,0812,1220,,,0500,0500,2200,2200,,15,20,,,,一段票,"Charge for 1 sections"
17889,16176,臺北客運,824,824,159341,824,824,10,歡仔園,Huanziyuan,新北板橋公車站,"NTPC Banqiao Bus Stop",36,12.1,0600,0600,2200,2200,,,,,0700,0700,2200,2200,,,,,,,一段票,"1 segment"
19744,16176,臺北客運,合宜住宅-捷運亞東醫院站,"Heyi Housing-MRT Far Eastern Hospital Station",162451,合宜住宅-捷運亞東醫院站,"Heyi Housing-MRT Far Eastern Hospital Station",10,合宜住宅,"Heyi Housing",捷運亞東醫院站,"MRT Far Eastern Hospital Station",1,1.9,0745,0745,0745,0745,,,,," "," "," "," ",,,,,,,一段票,"1 segment"
16113,16176,臺北客運,658,658,16113,658,658,10,板橋,Banqiao,西門,Ximen,90,20.15,0530,0530,2240,2240,,,,,0530,0530,2240,2240,,,,,,,一段票,"1 segments"
16405,16176,臺北客運,橘5,O5,157401,橘5,O5,10,板橋,Banqiao,捷運景安站,"MRT Jungan Sta.",99,22.05,0540,0540,2310,2310,0812,1530,,,0600,0600,2310,2310,,15,30,,,,一段票,"1 segments"
16405,16176,臺北客運,橘5,O5,162465,橘5延,O5,10,板橋,Banqiao,捷運景安站,"MRT Jungan Sta.",99,22.05,0540,0540,2310,2310,0812,1530,,,0600,0600,2310,2310,,15,30,,,,一段票,"1 segments"
17902,16176,臺北客運,瑞芳-松山車站(北客),"Ruifang-Songshan Station",159358,瑞芳-松山車站(北客)去,RF-SS(TP)GO,10,瑞芳,Ruifang,松山車站,"Songshan Station",2,54.9,0720,1800,0720,1800,,,,," "," "," "," ",,,,,大華系統交流道、國道1號、汐止交流道,"Dahua System Interchange、National Freeway No. 1、Xizhi Interchange",四段票,"4 segment"
17902,16176,臺北客運,瑞芳-松山車站(北客),"Ruifang-Songshan Station",159359,瑞芳-松山車站(北客)返,RF-SS(TP)BACK,10,瑞芳,Ruifang,松山車站,"Songshan Station",2,54.9,0720,1800,0720,1800,,,,," "," "," "," ",,,,,大華系統交流道、國道1號、汐止交流道,"Dahua System Interchange、National Freeway No. 1、Xizhi Interchange",四段票,"4 segment"
17904,16176,臺北客運,瑞芳-內科(北客),Ruifang-Nèikē,159360,瑞芳-內科(北客)去,"Ruifang-Nèikē Go",10,瑞芳,Ruifang,內科,"Neihu Tech. Park",2,59.8,0710,1800,0710,1800,,,,," "," "," "," ",,,,,大華系統交流道、國道1號、內湖交流道,"Dahua System Interchange、National Freeway No. 1、Neihu Interchange",四段票,"4 segment"
17904,16176,臺北客運,瑞芳-內科(北客),Ruifang-Nèikē,159361,瑞芳-內科(北客)返,"Ruifang-Nèikē Back",10,瑞芳,Ruifang,內科,"Neihu Tech. Park",2,59.8,0710,1800,0710,1800,,,,," "," "," "," ",,,,,大華系統交流道、國道1號、內湖交流道,"Dahua System Interchange、National Freeway No. 1、Neihu Interchange",四段票,"4 segment"
17937,16176,臺北客運,965(台灣好行-九份金瓜石線),965,159432,965捷運府中站(府中路),"965 Fuzhong Station(Fuzhong Rd.)",10,板橋,Banqiao,金瓜石,Jinguashi,54,98.6,0600,0600,2100,2100,15,30,,"台灣好行預約班次(單向): (1)發車班次09:00(往金瓜石方向)、16:00(往板橋方向) (2)預約班次上車停靠站位: 09:00班次(往金瓜石方向):捷運府中站(府中路)、捷運西門站、捷運北門站 16:00班次(往板橋方向):金瓜石(黃金博物館)、瑞芳火車站 無障礙時刻表：(當日無障礙班次開行前3小時撥打至調度站預約)                                               板橋端(往瑞芳)：0900、1000、1100、1200、1300       瑞芳端(往板橋)：1100、1200、1300、1400、1500       倘上揭班次無人預約，則該班次使用一般 甲類大客車營運",0700,0700,2100,2100,,10,30,"台灣好行預約班次(單向): (1)發車班次09:00(往金瓜石方向)、16:00(往板橋方向) (2)預約班次上車停靠站位: 09:00班次(往金瓜石方向):捷運府中站(府中路)、捷運西門站、捷運北門站 16:00班次(往板橋方向):金瓜石(黃金博物館)、瑞芳火車站 無障礙時刻表：(當日無障礙班次開行前3小時撥打至調度站預約)                                               板橋端(往瑞芳)：0900、1000、1100、1200、1300       瑞芳端(往板橋)：1100、1200、1300、1400、1500       倘上揭班次無人預約，則該班次使用一般 甲類大客車營運",市民大道高架道路、環東大道、內湖交流道、大華系統交流道、台62快速道路,"Shimin Blvd.Viaduct、Huandong Blvd.、Neihu Interchange、Dahua System Interchange、台62快速道路",六段票,"6 segment"
17937,16176,臺北客運,965(台灣好行-九份金瓜石線),965,159433,965瓜山國小(戰俘營),"965 Gua Shan Elementary School",10,板橋,Banqiao,金瓜石,Jinguashi,54,98.6,0600,0600,2100,2100,15,30,,"台灣好行預約班次(單向): (1)發車班次09:00(往金瓜石方向)、16:00(往板橋方向) (2)預約班次上車停靠站位: 09:00班次(往金瓜石方向):捷運府中站(府中路)、捷運西門站、捷運北門站 16:00班次(往板橋方向):金瓜石(黃金博物館)、瑞芳火車站 無障礙時刻表：(當日無障礙班次開行前3小時撥打至調度站預約)                                               板橋端(往瑞芳)：0900、1000、1100、1200、1300       瑞芳端(往板橋)：1100、1200、1300、1400、1500       倘上揭班次無人預約，則該班次使用一般 甲類大客車營運",0700,0700,2100,2100,,10,30,"台灣好行預約班次(單向): (1)發車班次09:00(往金瓜石方向)、16:00(往板橋方向) (2)預約班次上車停靠站位: 09:00班次(往金瓜石方向):捷運府中站(府中路)、捷運西門站、捷運北門站 16:00班次(往板橋方向):金瓜石(黃金博物館)、瑞芳火車站 無障礙時刻表：(當日無障礙班次開行前3小時撥打至調度站預約)                                               板橋端(往瑞芳)：0900、1000、1100、1200、1300       瑞芳端(往板橋)：1100、1200、1300、1400、1500       倘上揭班次無人預約，則該班次使用一般 甲類大客車營運",市民大道高架道路、環東大道、內湖交流道、大華系統交流道、台62快速道路,"Shimin Blvd.Viaduct、Huandong Blvd.、Neihu Interchange、Dahua System Interchange、台62快速道路",六段票,"6 segment"
19747,16176,臺北客運,177瑞芳觀光公車,"177Ruifang Sightseeing Bus",162455,177瑞芳觀光公車,177,10,區民廣場,"Resident Square",瑞芳火車站,"Ruifang Rail Sta.",10,30.1,0900,0900,1715,1715,,,,,0900,0900,1715,1715,,,,,水湳洞,"Shuinan Dong",二段票,"2 segments"
19747,16176,臺北客運,177瑞芳觀光公車,"177Ruifang Sightseeing Bus",162456,177瑞芳觀光公車海科館(碧水巷),"177 Bishueixiang(National Museum of Marine Science & Technology)",10,區民廣場,"Resident Square",瑞芳火車站,"Ruifang Rail Sta.",10,30.1,0900,0900,1715,1715,,,,,0900,0900,1715,1715,,,,,水湳洞,"Shuinan Dong",二段票,"2 segments"
19748,16176,臺北客運,179,"179Resident Square-Jinguashi(Gold Museum)",162457,179,179,10,區民廣場,"Resident Square",金瓜石(黃金博物館),"Jinguashih(Gold Ecological Park)",31,15.4," "," "," "," ",,,,,0900,0900,1900,1900,,15,20,,,,一段票,"1 segment"
16676,16252,萬里區公所,F923,F923,157740,F923去,F923GO,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99,0620,0620,1705,1705,,,,"06:20 13:00 16:20 17:05行駛至野柳；07:10行駛至漁澳； 08:10 09:40 11:10 15:00行駛至金山醫院   金山醫院發車：06:40 13:20 16:40 17:25行駛至野柳，山區隨招隨停",,,,,,,,請參見F923假日路線,,,免費,
16677,16252,萬里區公所,F921,F921,157741,F921去-大坪國小學生專車,F921GO-06:40,10,萬里區公所,"Wanli District Office",金山醫院,"Jinshan Hospital",99,99,0640,0930,1705,1745,,,,"學生專車06:40 15:40；時刻路線走法請參照簡圖"," "," "," "," ",,,,請參見F921假日路線,,,,
16678,16252,萬里區公所,F921假日,F921Holiday,157742,F921假日去-繞圳頭至獅頭山,F921Holiday-06:50,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99," "," "," "," ",,,,請參見F921正線,0650,0650,1610,1610,,,,"繞駛圳頭06:50(至中山堂) 16:10   往金山區公所方向：   中山堂發車繞圳頭07:40；繞圳頭17:10",,,,
16679,16252,萬里區公所,F923假日,F923Holiday,157743,F923假日去,F923HolidayGO,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99," "," "," "," ",,,,請參見F923正線,0620,0620,1610,1610,,,,06:20行駛至野柳；往金山醫院方向野柳發車06:40,,,,
16975,16252,萬里區公所,F922烏塗炭,F922wututan,158102,F922烏塗炭萬里區公所,"F922wututan Wanli District office",10,萬里區公所,"Wanli District Office",靈泉寺,"Lingquan Temple",99,99,0600,0630,1530,1600,,,,,0600,0630,1530,1600,,,,,,,,
16976,16252,萬里區公所,F922內崁,F922naikan,158103,F922內崁萬里區公所,"F922Naikan Wanli District office",10,萬里區公所,"Wanli District Office",靈泉寺,"Lingquan Temple",99,99,1250,0630,1705,1900,,,,,1250,0630,1705,1900,,,,,,,,
16678,16252,萬里區公所,F921假日,F921Holiday,159038,F921假日去,F921HolidayGO,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99," "," "," "," ",,,,請參見F921正線,0650,0650,1610,1610,,,,"繞駛圳頭06:50(至中山堂) 16:10   往金山區公所方向：   中山堂發車繞圳頭07:40；繞圳頭17:10",,,,
16975,16252,萬里區公所,F922烏塗炭,F922wututan,159271,F922烏塗炭靈泉寺,"F922wututan Lingquan Temple ",10,萬里區公所,"Wanli District Office",靈泉寺,"Lingquan Temple",99,99,0600,0630,1530,1600,,,,,0600,0630,1530,1600,,,,,,,,
16975,16252,萬里區公所,F922烏塗炭,F922wututan,159272,F922烏塗炭返16時班次,F922wututanBack1600,10,萬里區公所,"Wanli District Office",靈泉寺,"Lingquan Temple",99,99,0600,0630,1530,1600,,,,,0600,0630,1530,1600,,,,,,,,
16677,16252,萬里區公所,F921,F921,159461,F921去-繞圳頭,F921GO-08:50、12:10,10,萬里區公所,"Wanli District Office",金山醫院,"Jinshan Hospital",99,99,0640,0930,1705,1745,,,,"學生專車06:40 15:40；時刻路線走法請參照簡圖"," "," "," "," ",,,,請參見F921假日路線,,,,
16677,16252,萬里區公所,F921,F921,159462,F921去,F921GO-10:50、14:20、17:05,10,萬里區公所,"Wanli District Office",金山醫院,"Jinshan Hospital",99,99,0640,0930,1705,1745,,,,"學生專車06:40 15:40；時刻路線走法請參照簡圖"," "," "," "," ",,,,請參見F921假日路線,,,,
16677,16252,萬里區公所,F921,F921,159464,F921去-大鵬國小學生專車,F921GO-15:40,10,萬里區公所,"Wanli District Office",金山醫院,"Jinshan Hospital",99,99,0640,0930,1705,1745,,,,"學生專車06:40 15:40；時刻路線走法請參照簡圖"," "," "," "," ",,,,請參見F921假日路線,,,,
16677,16252,萬里區公所,F921,F921,159465,F921返-繞大鵬國小,F921BACK-07:30,10,萬里區公所,"Wanli District Office",金山醫院,"Jinshan Hospital",99,99,0640,0930,1705,1745,,,,"學生專車06:40 15:40；時刻路線走法請參照簡圖"," "," "," "," ",,,,請參見F921假日路線,,,,
16677,16252,萬里區公所,F921,F921,159466,F921返-金山發車繞圳頭,F921BACK-09:50、13:10,10,萬里區公所,"Wanli District Office",金山醫院,"Jinshan Hospital",99,99,0640,0930,1705,1745,,,,"學生專車06:40 15:40；時刻路線走法請參照簡圖"," "," "," "," ",,,,請參見F921假日路線,,,,
16677,16252,萬里區公所,F921,F921,159467,F921返,F921BACK-11:30、15:00、17:45,10,萬里區公所,"Wanli District Office",金山醫院,"Jinshan Hospital",99,99,0640,0930,1705,1745,,,,"學生專車06:40 15:40；時刻路線走法請參照簡圖"," "," "," "," ",,,,請參見F921假日路線,,,,
16677,16252,萬里區公所,F921,F921,159468,F921返-獅頭山發車繞圳頭,F921BACK-16:10,10,萬里區公所,"Wanli District Office",金山醫院,"Jinshan Hospital",99,99,0640,0930,1705,1745,,,,"學生專車06:40 15:40；時刻路線走法請參照簡圖"," "," "," "," ",,,,請參見F921假日路線,,,,
16678,16252,萬里區公所,F921假日,F921Holiday,159469,F921假日去-繞圳頭至金山,F921Holiday-16:10,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99," "," "," "," ",,,,請參見F921正線,0650,0650,1610,1610,,,,"繞駛圳頭06:50(至中山堂) 16:10   往金山區公所方向：   中山堂發車繞圳頭07:40；繞圳頭17:10",,,,
16678,16252,萬里區公所,F921假日,F921Holiday,159470,F921假日返,F921HolidayBACK,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99," "," "," "," ",,,,請參見F921正線,0650,0650,1610,1610,,,,"繞駛圳頭06:50(至中山堂) 16:10   往金山區公所方向：   中山堂發車繞圳頭07:40；繞圳頭17:10",,,,
16678,16252,萬里區公所,F921假日,F921Holiday,159471,F921假日返-獅頭山繞圳頭,F921HolidayBACK-07:40,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99," "," "," "," ",,,,請參見F921正線,0650,0650,1610,1610,,,,"繞駛圳頭06:50(至中山堂) 16:10   往金山區公所方向：   中山堂發車繞圳頭07:40；繞圳頭17:10",,,,
16678,16252,萬里區公所,F921假日,F921Holiday,159472,F921假日返-金山繞圳頭,F921HolidayBACK-17:10,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99," "," "," "," ",,,,請參見F921正線,0650,0650,1610,1610,,,,"繞駛圳頭06:50(至中山堂) 16:10   往金山區公所方向：   中山堂發車繞圳頭07:40；繞圳頭17:10",,,,
16676,16252,萬里區公所,F923,F923,159473,F923去至野柳,F923-06:20,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99,0620,0620,1705,1705,,,,"06:20 13:00 16:20 17:05行駛至野柳；07:10行駛至漁澳； 08:10 09:40 11:10 15:00行駛至金山醫院   金山醫院發車：06:40 13:20 16:40 17:25行駛至野柳，山區隨招隨停",,,,,,,,請參見F923假日路線,,,免費,
16676,16252,萬里區公所,F923,F923,159474,F923去至東澳漁港,F923-07:10,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99,0620,0620,1705,1705,,,,"06:20 13:00 16:20 17:05行駛至野柳；07:10行駛至漁澳； 08:10 09:40 11:10 15:00行駛至金山醫院   金山醫院發車：06:40 13:20 16:40 17:25行駛至野柳，山區隨招隨停",,,,,,,,請參見F923假日路線,,,免費,
16676,16252,萬里區公所,F923,F923,159475,F923去萬里國小學生專車,"F923 Student",10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99,0620,0620,1705,1705,,,,"06:20 13:00 16:20 17:05行駛至野柳；07:10行駛至漁澳； 08:10 09:40 11:10 15:00行駛至金山醫院   金山醫院發車：06:40 13:20 16:40 17:25行駛至野柳，山區隨招隨停",,,,,,,,請參見F923假日路線,,,免費,
16676,16252,萬里區公所,F923,F923,159476,F923去繞萬里國中至野柳,F923GO-17:05,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99,0620,0620,1705,1705,,,,"06:20 13:00 16:20 17:05行駛至野柳；07:10行駛至漁澳； 08:10 09:40 11:10 15:00行駛至金山醫院   金山醫院發車：06:40 13:20 16:40 17:25行駛至野柳，山區隨招隨停",,,,,,,,請參見F923假日路線,,,免費,
16676,16252,萬里區公所,F923,F923,159477,F923返,F923BACK,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99,0620,0620,1705,1705,,,,"06:20 13:00 16:20 17:05行駛至野柳；07:10行駛至漁澳； 08:10 09:40 11:10 15:00行駛至金山醫院   金山醫院發車：06:40 13:20 16:40 17:25行駛至野柳，山區隨招隨停",,,,,,,,請參見F923假日路線,,,免費,
16676,16252,萬里區公所,F923,F923,159478,F923返繞仁愛之家,F923BACK-08:50、10:20,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99,0620,0620,1705,1705,,,,"06:20 13:00 16:20 17:05行駛至野柳；07:10行駛至漁澳； 08:10 09:40 11:10 15:00行駛至金山醫院   金山醫院發車：06:40 13:20 16:40 17:25行駛至野柳，山區隨招隨停",,,,,,,,請參見F923假日路線,,,免費,
16676,16252,萬里區公所,F923,F923,159479,F923返野柳發車,F923BACK-13:20、16:40、17:25,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99,0620,0620,1705,1705,,,,"06:20 13:00 16:20 17:05行駛至野柳；07:10行駛至漁澳； 08:10 09:40 11:10 15:00行駛至金山醫院   金山醫院發車：06:40 13:20 16:40 17:25行駛至野柳，山區隨招隨停",,,,,,,,請參見F923假日路線,,,免費,
16676,16252,萬里區公所,F923,F923,159480,F923返野柳發車繞萬里國中,F923BACK-06:40,10,萬里區公所,"Wanli District office",金山醫院,"Jinshan Hospital",99,99,0620,0620,1705,1705,,,,"06:20 13:00 16:20 17:05行駛至野柳；07:10行駛至漁澳； 08:10 09:40 11:10 15:00行駛至金山醫院   金山醫院發車：06:40 13:20 16:40 17:25行駛至野柳，山區隨招隨停",,,,,,,,請參見F923假日路線,,,免費,
